idx|Premise|Hypothesis|label
118561e|'You've got to be kidding.'|You're not being serious.|0
126760e|On the Place de la Cathedrale, at the beginning of the Rue Merciyre, stands the 13th-century Pharmacie du Cerf, older than the cathedral and reputedly the oldest pharmacy in France.|The Pharmacie du Cerf stands on the Place de la Cathedrale and dates back to the 13th century. |0
85728e|uh there's another guy oh what can what is his name oh durn  you would well you know when you're recording you can't remember remember|I can't remember that other guy's name.|0
98552e|The use of these procedures regarding rules pertaining to the promulgation or revision of regulations and test procedures for new motor vehicles or engines is mandated by section 307(d)(1)(K) of the Clean Air Act.|The Clean Air Act has mandates for newer motor vehicles and their engines.|0
85434e|here at work i have the TI one thousand which is a three eighty six base machine machine|I have the TI one thousand for my purposes at work.|0
93971e|Reducing emissions of nitrogen oxides will also reduce nitrogen deposition in water, improving coastal ecosystem health along the East and Gulf coasts.|Taking nitrogen emissions down reduces nitrogen in water.|0
37188e|Communication would be broken down, and to the extent in which communication of mind with mind has become impossible, it would be equally impossible to realize the idea of a lie.|It would not be able to realize what was a lie.|0
123491e|Boudhanath has attracted Tibetan monks and pilgrims for centuries, and over the years a Tibetan and Sherpa community has grown in this area.|Tibetan monks have been visiting Boudhanath for centuries.|0
122831e|Sooner or later she's going to have to investigate the whys within herself for her attraction to them.|She had to question why she liked them so much.|0
89814e|Nahariya is a quiet beach resort with fine white sands and good leisure facilities.|Nahariya is great if you like quiet beaches.|0
90689e|The discovery was a providential one.|It was a very fortunate discovery.|0
57685e|But packet switching is not terribly  Packets routinely get lost or delayed, crippling communication.|Packets get frequently lost or delayed.|0
114066e|Numerous smaller shops are in the Kokashita arcade, a long but narrow covered shopping passage beneath the JR tracks that is definitely not for the claustrophobic.|There are lots of smaller shops in the Kokashita arcade.|0
35941e|well i've never let's see i think i have too been to Pennsylvania Gettysburg|i believe i actually have been to pennsylvania|0
126813e|uh-huh that's right yeah absolutely there's just so much mass there i guess they just can't i don't know you know i probably the guy is you know probably physically strong i you know obviously not very fast but i guess it's just|The guy you know is likely strong.|0
29783e|If Bayliss wanted to use Drew's connection with the Range as a weapon in some scheme against Hunt Rennie, then Hunt Rennie's son was only too willing to clear out.|If Bayliss wishes to use Drew's connection with the Range as a weapon in some scheme against Hunt Rennie, Rennie's son is willing to move out the way. |0
83374e|The agencies developed strategies to address These barriers, such as maintaining open communication and reassigning and hiring personnel.|The agencies have strategies to address the barriers.|0
75747e|The commission's October 1997 report, Critical  Protecting America's Infrastructures, described the potentially devastating implications of poor information security from a national perspective.|Poor information security can have devastating implications.|0
44855e|Jon made one of the hardest decisions he had ever made in his whole life.|It was one of the hardest decisions Jon had ever made. |0
144102e|This can be done through worksharing discounts or contracts and is especially effective when mailers can do the work in a different way than the Postal Service.|This can be done through worksharing discounts or contracts and is especially effective when mailers can do the work in a different way than the Postal Service.|0
84791e|when you see all the people who are convicted of these crimes and they get out of prison after a few years all of the sudden here they're they're uh committing the same type of crimes all over again other people are victimized what do you do about it|i think prisoners often commit the same kinds of crimes even after getting out of prison|0
138441e|We appreciate your desire to help but we can take care of ourselves.|We can take care of ourselves, we don't need your help.|0
36777e|Of course, we never rejected people for being too flaky.|People were not rejected for being to flaky.|0
96340e|You shift the responsibility to the branch of government that citizens can't do anything about.|The citizens can't do anything about that particular branch of government.|0
113717e|it is and and i don't know if it's uh the family you know thing where they're not bonding anymore where mothers are working all the time and|I wonder if families are not as close anymore because of Mother's working.|0
89884e|And that's all.'|That is all.|0
109512e|The saint is much revered in the surrounding area.|The saint is largely revered in the surrounding area.|0
131193e|you're kidding uh-huh|You're joking|0
63004e|Only this operation was too slick for most bandidos.|This set up was too advanced and complicated for most bandit groups.|0
39022e|She caught him vanishing out the kitchen door and there was the bowl of chopped meat just about empty and she was going to use it for lunch.|She was about to use the bowl holding the remains of chopped meat for lunch.|0
137436e|The surrounding warehouse districts have interesting stores for souvenir browsing.|Tourists will be able to find many unique souvenirs of the area at stores in the surrounding warehouse districts. |0
117620e|but and but a lot of people coming over from Vietnam right now coming from war torn countries are are not not having the same success i think some people have just assumed well why why can't you be successful the Japanese were or the Chinese were or something And it's really much more complicated|A lot of people coming from Vietnam are from war-torn countries.|0
46101e|Government is truly in the hands of a Prime Minister and his cabinet selected from among the parliament's Senate of 322 members and more powerful 630-strong Chamber of Deputies.|The Prime Minister runs the government with his cabinet.|0
139995e|No figures are reported on this row because the volume of business bill/payment mail is not known to the Commission6.|The Commission does not have the data for this row.|0
79509e|yeah uh i don't know i think a lot of um states are uh do you live in Texas you know because we now we have a woman governor and of course Dallas i do you live in Dallas|Texas does have a woman governor.|0
13428e|The international services and international industry divisions have some common requirements based on the international nature of the two divisions.|Both divisions share some common requirements because of their international nature.|0
132384e|So we continue to work with a budget that is two-thirds of what it was.|The budget is smaller than before.|0
8735e|oh but that wouldn't be boring like walking up stairs|That isn't boring like walking up stairs.|0
88142e|yeah and i always get stuck in the in the afternoon traffic|Afternoon traffic is bad.|0
31868e|If you are worried about that story, it means one of two things.|One of two things are true if you worry about that story.|0
51281e|I'll meet you there later.|We'll meet there later. |0
105158e|buy a  buy a buy a used car sure|Sure, purchase a pre-owned car. |0
67366e|yeah well i don't know you're in Massachusetts i think the the market is a little bit different here|I don't know how it is there.|0
88402e|well that's true too yeah yeah but you know the violent crime is is uh definitely something's got to be done on that because|Although it's true, something has to be done for the violent crime committed. |0
140358e|Thank the gods, thought Jon, staring up at the red moon with the black moon inside.|Jon stared up at the red moon with the black moon inside.|0
18471e|'Why, doctor,'  |How come, doctor.|0
86272e|To relieve the burden, he frequently goes for long drives or talks shop with his wife, Kiren Dosanjh, also an attorney and Cal State Northridge professor.|The man often drives his car for a while or talks with his wife to relieve himself.|0
107067e|All three tabs have run stories about the nude photos of Dr. Laura Schlessinger, 51, radio host and moral arbiter, that have appeared on the Internet.|Nude pictures of Dr. Laura Schlessinger have appeared in three different tabloids. |0
56452e|He makes a truncated plea for reform.|He made a truncated plea for changed |0
121297e|Don't ask me to help you, because I won't. |I won't help you so don't ask.|0
5107e|This end-of-the-road village is famed for its skilled and dauntless fishermen.|The village is famous for their fisherman.|0
75227e|The small copse planted here has created a photographer's delight.|The photographer's are very happy about the copse. |0
10946e|These omissions are significant because GSA's governmentwide oversight and service-provider role, its extensive interaction with the private sector, and the billions of taxpayer dollars involved in carrying out its activities, make it especially important that GSA's operations be adequately protected.|GSA's operations need to be adequately protected, because it has extensive interactions with the private sector, and has billions of taxpayer dollars involved in the carrying of its activities.|0
133216e|Plants, trees, and native birds are complemented by rivers and streams teaming with fish and turtles.|The rivers and streams are filled with fish.|0
83381e|I noted on the donor list that the couple, through Olafson Group, had become one of the major supporters of the project.|I saw people on the donor list that had become major supporters of the operation. |0
33827e|And Rupert Murdoch ( of Fox TV ) recently bid an estimated $350 million for the Los Angeles Dodgers and their stadium.|Murdoch tried to buy the stadium and the team.|0
41575e|Japanese companies then enthusiastically imported any Western technologies they could get their hands on.|Western technologies were being imported by Japanese companies.|0
71778e|we're going through that we going through the dust storms down here now so|There are a lot of dust storms where I live at the moment.|0
31520e|But he nodded.|He nodded.|0
72565e|And if many taxpayers are married, any new tax will be levied in part on them.|Part of every new tax will be imposed onto taxpayers who are married.|0
126119e|"Only, that sort of rep don't go down good with th' Old Man."""|The Old Man doesn't like people with that sort of reputation.|0
39499e|yeah well that's nice|Okay, that is good.|0
59497e|The helicopter was armed.|An armed helicopter.|0
122175e|The emissions inventory for the Base Case also includes Tier II and Heavy Duty Diesel Rules for mobile sources.|The emissions inventory has Tier II for mobile sources.|0
79711e|This environment encourages realistic assessments of risks and costs since doing otherwise would threaten the business case and invite failure.|Realistic cost and benefit assessment is encouraged in this environment.|0
50006e|They start chanting into a megaphone behind  If you can't find the sperm, let the worm finish his term!|They had a megaphone and were chanting into it.|0
90868e|During the millennium before the Christian era, their civilization reached north beyond Tuscany to the Po valley and south toward Naples.|Their civilization thrived before the Christian era.|0
89927e|We planned to get a herd of mavericks, drive up into Kansas or Missouri, an' sell.|We planned to get a mavericks herd and go to sell up in Kansas or Missouri.|0
32526e|Funding for this organization is provided by IOLTA, private foundations, attorney fees, and donations.|Funding for this organization has been granted by various groups.|0
124159e|kind of had different different ideas from what probably the majority of people have i put him in a day care center from the very beginning he started in day care when he was eight weeks old|I put him in daycare when he was only eight weeks old which most people disagree with.|0
38173e|You've never had a job.|You've never been employed. |0
139617e|That kind of hope is usually disappointed.|Having feelings and expectations in a certain way will typically result in sadness. |0
95714e|Now a national park, this is the Herodium, a stupendous 91-m (300-ft) mountain with a fortress carved out of it by King Herod; it was once topped with his lavish palace, defensive towers, and battlements.|His lavish palace and defensive towers were once topped the Herodium.|0
37212e|Even Epstein seems to recognize we need some when he accepts laws stopping people from selling themselves into slavery or selling a vital organ such as their heart.|Epstein agrees that we need some laws.|0
48403e|This small, round tree-covered island is a favorite vacation spot for families from the cities of northern Greece, being only 12 km (8 miles) from the coastline of Macedonia.|Many families find that their favorite island for vacation is located off of the coastline of Macedonia.|0
129133e|To the south, in the Sea of Marmara, lie the woods and beaches of the Princes' Islands.|South of the Sea of Marmara are woods and Princes' Islands.|0
85232e|and so we're going to use people that we're in a relationship with that we know that you know we know are people of integrity so|We are going to approach people we trust, people who are loyal.|0
17091e|There was one fairly small pair of pliers, a small pick and assorted useless junk.|The one pair of pliers available was fairly small|0
84434e|Even if most people don't actually understand, say, where hurricanes come from, there is widespread comfort with the notion that some experts do.|People like to rely on experts. |0
41420e|The timer hidden in a showpiece resembling a toe-breaking device went off.|The showpiece contained a hidden timer.|0
109522e|When Jon returned to the camp, San'doro and the Kal were waiting for him.|San'doro and Kal were waiting for Jon.|0
27294e|"Dave, this is our leader here, Res Malok.""  Dave felt no strong love for his would-be murderer, and it seemed to be mutual."|This is Res Malok, Dave -- they're our leader here. Dave's lack of love for his would-be murderer was seemingly mutual.|0
39031e|you know whereas before that never would have happened people would have said why are you going to work|Before, people would've asked why you were going to work.|0
130824e|Spain again became a battleground in the early 1800s, with British forces taking on Napoleon's troops in the Peninsular War.|British forces took on Napoleon's troops in the Peninsular War in Spain, in the early 1800's.|0
143482e|It's generally windy here, and there are eight water holes (including two on the Fort-de-France bay).|Eight of the holes feature water.|0
76406e|I've been hit with a restraining order prohibiting me from finishing the sentence.|A restraining order was taken against me.|0
118032e|"But see, the coffee-cup is absolutely smashed to powder."""|The coffee cup is smashed.|0
111053e|Mr. Emil Czyc was just shopping with his son at the mall.|Emil was with his son at the mall.|0
82690e|Caterpillar was able to deliver this design in 18 months after the product development was started.|The design was delivered by Caterpillar 18 months after product development began.|0
139067e|The convulsions were of a violence terrible to behold. |The convulsions were quite violent and terrible to watch.|0
86288e|Jordan said, but the notion of mutual protection, equating the two parties, is not part of state law.|State law does not cover mutual protection.|0
144322e|Nearby is the Perigi Raja (Sultan's Well) dug in the 15th century for Princess Hang Li Po, whom the Emperor of China had given as a bride to Mansur Shah.|Princess Hang Li Po was the bride of Mansur Shah in the 15th century.|0
144722e|"Pa was in th' Rangers, an' he had this run-in with some Comanches ""Anse's eyes were suddenly bleak, and Drew remembered the few stark sentences the Texan had once spoken to explain his reason for being in the army a return to a frontier ranch to find nothing left, nothing he wanted to remember, after the Comanches had swept across the countryside."|Drew was remembering what the Texan had said for his reasons to be in the army.|0
82366e|well most of us like our freedom you know we like to be left alone and we like uh|Most of us want to be left alone, we value our freedom.|0
44019e|The election will have to be rerun, but Carey may have the advantage because he triumphed in the strike.|The election will have to be done again and this time Carey might have an advantage. |0
35519e|By about 715, the El-Aksa Mosque, third holiest place of prayer in Islam (after Mecca and Medina), had been built on the southern side of the Temple Mount.|The mosque had been built on the southern side of the Temple Mount.|0
58137e|You can't shoot me.|You can't fire a gun at me. |0
54296e|Elderly and minority homeowners hold a disproportionate share of these higher-cost loans.|A disproportionate share of these higher-cost loans are hold by minority and elderly homeowners.|0
27050e|"They left rather suddenly."""|They left in a hurry.|0
105991e|The agency's decision to consider Sonora a region from which fresh pork could be imported with a negligible risk of introducing or disseminating hog cholera was based on an analysis of a number of risk factors detailed in the supplementary information published with the final rule.|Sonora can export pork.|0
23537e|Accordingly, GAO's Agency Protocols are modified for these requirements as described in this section.|GAO's Agency Protocols are modified for the requirements as described in this section.|0
87851e|and get them a whole new set of playthings|And then buy them a brand new set of toys.|0
25940e|You and San'doro will go to the north passage.|The north passage is where you and San'doro will go. |0
55041e|The installation of the SCR, FGD, and ACI control technologies will require the following types of |The following types are required for the installation of the SCR, FGD, and ACI control technologies.|0
110909e|Our analysis of DOD programs showed that those more closely approximating best practices had better outcomes.|DOD programs more closely approximating best practices had improved outcomes.|0
123708e|i know i didn't know that EDS has a very strict dress code i had a friend oh|I was unaware EDS's dress code was very strict.|0
86357e|Soon the Kal's eyes too went out of focus.|Kal was not the only one whose eyes went out of focus. |0
35008e|The final rule was determined to be an economically significant regulatory action by the Office of Management and Budget.|The Office of Management and Budget determined the final rule was an economically significant regulatory action|0
73629e|oh i look forward to one of those days|I looked forward to those days.|0
8975e|There is a fine collection of historical memorabilia as well as old paintings and etchings, and a 19th-century Chinese bridal chamber.|There is a 19th-century Chinese bridal chamber among the memorabilia.|0
25954e|That competitor, incidentally, is a joint venture run by the People's Liberation Army, which brings new meaning to the words price war.|That competitor is run by the People's Liberation Army.|0
91531e|That's quite all right.|That's okay.|0
103004e|so what is your favorite TV program|What TV program is your favorite?|0
28998e|Passengers on the 11.15 train to Little Stop, Salmon Square are reminded that we are entering a Dinosaur-Infested zone.|The train was going to Little Stop.|0
119787e|Such coverage is good  Your Live at Five NewsTeam covers Election '96!|Election '96 is being covered by the news.|0
40641e|you know in the the sauce because that's what they're used to|They are used to it being in the sauce.|0
55780e|Apparently, somebody had been smart enough to break out the heavy padding.|Somebody had been smart enough to break out the heavy padding, apparently.|0
89976e|The tour takes you through the studios, film sets (when not in use), sound stages, and props department, and offers a glimpse of other behind-the-scenes activities.|The tour takes you through the studios, film sets (when not in use), sound stages, and props department, and offers a view of other behind-the-scenes activities.|0
72292e|The nanny scarcely hesitated before she leaped after him to her death in the moat below.|There was a fight between the nanny and him in the moat.|0
35775e|I didn't tell them yet, she said.|I did not yet tell them, she said.|0
31540e|The following year Stanislaw August Poniatowski was elected the last king of the Polish-Lithuanian Commonwealth, and Poland soon faced one of its most humiliating episodes.|The last king of the Polish-Lithuanian Commonwealth was Stanislaw August Poniatowski.|0
40518e|Issue 3, the viability of the long-suffering tobacco bill, confounds everyone.|A tobacco bill is being debated.|0
90964e|She frowned, torn between old and new loyalties.|She felt torn between old and recent loyalties and frowned.|0
26785e|If you have any Scottish ancestry, you will be able to find the tartan for you; otherwise, it is a matter of finding a pattern that you like.|Scottish descendants may find their ancestor's tartan, or choose one that catches their eye.|0
101347e|The stately pedalo for two won't go fast, and it's stable enough for adults to take small children with them.|The pedalo for two is stable enough for adults and kids.|0
105049e|Legal services attorneys negotiate agreement with City of East Wenatchee|Attorneys are brokering an agreement with the City of East Wenatchee.|0
88309e|It is still the foremost school of Islamic studies, attracting over 85,000 students from around the Middle East.|Over 80,000 students from the Middle East go there to study.|0
106652e|Red looked disgusted.|Red looked disgusted.|0
146029e|Short skirts, breast implants, making your man orgasm all night long, and striving for equal  all part of fourth-wave feminism's clarion call.|Fourth wave feminists support short skirts and breast implants |0
49941e|Because he knew it wasn't going in.|It was going in, he knew it, so that's why.|0
66783e|And I...I am just a faulty echo.|I consider myself a faulty echo. |0
100780e|That corresponds with what Dorcas heard. |That matches what Dorcas heard.|0
31851e|A magnificent polychrome retablo, rising in five tiers, depicts New Testament stories in fervent detail.|The New Testament is depicted on a retablo.|0
130321e|and you know how much you're going to drive every week|Your mileage is pretty constant.|0
139628e|But that's the virtue of this calm and sensible book.|The selling point of this book is its calmness. |0
18395e|The collections, regularly rotated from the 45,000 works in reserve, range from the Fauves and Cubism to Abstract Expressionism, Dadaism, Surrealism, and all the breakaway factions and reactions which followed them.|The collections are rotated from 45,000 works from across disciplines.|0
119461e|The balance of this guide describes this framework and its application to CIOs in the federal government.|This guide discusses CIOs in the federal government.|0
117987e|Vancouver had left scores of cattle and sheep on the islands to supply passing ships.|Vancouver had a lot of cows.|0
2069e|Near Lisbon, the Estoril Casino is one of the biggest draws for gamblers.|Gamblers are drawn to the Estoril Casino, near Lisbon.|0
44012e|4 million cut will cause irreversible damage.|They will not be able to recover if 4 million are cut.|0
132734e|what was wise guy|I don't know what wise guy was.|0
18546e|And third, in the issue it published the following Monday, Newsweek included the full excerpt--which is where Brill found the out-of-context quote he claims Newsweek ignored.|Newsweek included the whole thing.|0
113052e|At least half the pleasure is in the bargaining.|Half of the joys from the trip are from the bargaining.|0
35163e|So they'll be gone by this winter--just as soon as the Christmas shopping season is over.|When the Christmas shopping season ends, they'll no longer be around. |0
61189e|To see how the Dutch of a later era lived, climb the cobbled street of Hollander Slope (number 5 tram to the Ishibashi stop), where you'll see some red-brick and wooden clapboard houses with colonial-style verandahs and a rare sight atop houses in Japan chimneys.|You can see Dutch architecture from the cobbled streets f Hollander slope.|0
92569e|"It does not permit me to work before 11 a.m."""|Work is not allowed before 11 a.m.|0
48899e|no um-hum well those things were big and thick weren't they|They were heavy.|0
115997e|My heart rate skipped.|My heartbeat went faster.|0
4311e|The Sinai is a wild and dramatically beautiful land pointing south out into the Red Sea.|The Sinai points south into the Red Sea.|0
14515e|The only way to visit any of the six still active 16th-century synagogues is with a guided tour offered by the Museo Ebraico in the Campo del Ghetto Nuovo.|The Museo Ebraico offers a guided tour of the synagogues.|0
130107e|I find myself in disagreement with Hear Me, by Bill Barnes, about the quality of IBM's VoiceType software.|Bill Barnes and I do not agree on the quality of IBM's VoiceType software. |0
3361e|Marcus and I had fought together in the last days of the Voth war.|Marcus and I were battle-brothers near the end of the Voth war.|0
11517e|But by that time, the country had joined the World Trade organization, and the European Union had agreed to open negotiations to admit Poland (along with the Czech Republic, Hungary, Slovakia, and Slovenia) into the EU.|The European Union agreed to admit five more countries.|0
10915e|Here he had developed into what he had never even thought of being, and there were still things to be learned.|He changed into something else but still had far to go.|0
59559e|By the time of the Crusades, many of the Aegean islands had been practically depopulated.|The islands were basically empty by the time of the Crusades. |0
53344e|Finally, the Commission rejected the alternative of exempting small entities from the proposed rules and amendments.|The commission wouldn't exempt small entities from the proposals. |0
35765e|With its wonderful light and space, it makes a tremendous exhibition area.|It has a lot of space and great lighting.|0
55055e|They started a brawl.|A fight began because of them. |0
43820e|Under DOD's revised policy, it is still difficult to determine if a product should enter product demonstration with a stable design.|DOD has revised its policy, which maintains its difficulty in determining product demonstration.|0
84442e|It was a little after half-past five.|Six o'clock was approaching and would arrive soon.|0
65498e|The little town of Nikko is essentially one long avenue from the railway station to the Toshogu shrine.|Between the Toshugu shrine and the railway station, there is a village called Nikko.|0
31719e|and uh it uh it was interesting just to listen to the rationale uh being proposed and the logic of some of the people uh it was also extremely difficult to stay awake sometimes because there was so many witnesses and we were not allowed to take any notes of any kind uh and i thought that that was a failing because uh from the standpoint that it was difficult to try to remember everything and and yet the judge said well um if you're taking notes you're missing something|We could not write down anything about the trial.  |0
34937e|now see in Ohio you really have four seasons don't you|there are four separate seasons in Ohio right|0
89782e|She uses herbs and spices to cure the ill.|She believes in using herbs and spices to cure illness.|0
93690e|On either side lie the ruins of sepulchres of 20 generations of patrician families.|The ruins of sepulchres of 20 generations of patrician families lie on either side.|0
52254e|But the performance is splendid|The performance is really good.|0
4679e|So on Thursday, Lott declared that he did support the action, did not suspect any connection with the impeachment process, and had not meant to imply otherwise merely by uttering words whose plain meaning and universal interpretation was the exact opposite.|On Thursday, Lott lied about what he had said prior and then proclaimed his support for the action.|0
45163e|To the right of the Krishna Mandir stands the pagoda-style Shiva Temple, which has erotic carvings at the base of its roof struts.|The pagoda-style Shiva Temple, which has erotic carvings at the base of its roof struts,  stands to the left of the Krishna Mandir.|0
58234e|it's uh gets no money from the state or the feds or anybody it's uh one hundred percent listener supported|They don't receive any state or federal money, it is supported by the listeners. |0
111716e|They would forget that we are products not just of evolution, but also of what we imagine ourselves to be.|They forget that we are products of evolution and also our imaginations.|0
34460e|Such power--  Then he stopped, staring at Hanson while something almost like awe spread over his face.|He had a look of awe as he stared at Hanson.|0
63051e|your news is on at eleven|Your news broadcasts at eleven.|0
87795e|uh no i think that maybe the the automation people that are|Maybe it was automation.|0
12063e|Mind you, their theory had a rigidly mathematical development and it predicted just such a Galaxy as they describe.|Their theory had a rigidly mathematical development and it predicted just such a Galaxy as they describe, mind you.|0
50233e|EPA officials said the agency recognized that this varying level of service was being provided to many of the same customers, and therefore was in the process of improving the quality and consistency of their electronic dockets.|Service quality varies from customer to customer.|0
144624e|but he's i don't know uh he's much much much more so It's sort of interesting though because he does bring a a much um different perspective with all the Gulf goings on um|He brings a much different perspective on the Gulf situation.|0
62947e|If benefits would have exceeded taxes, the OASDHI trust funds make a payment to the Railroad Social Security Equivalent Benefit Account; if benefits would have been less, the OASDHI trust funds receive a payment.|Regardless of the benefits amounts, the OASDHI is involved. |0
84230e|um let's see Danny Glover Scott Glen Kevin Kline um Brian Dennehe Jeff Goldblum's in uh John Clease is in it if you don't blink|John Cleese is in it for just a moment!|0
1953e|well i think it's a very very complicated and i sort of i see perspectives on all sides uh and i've really|I am able to see many different perspectives, even though it's very complicated. |0
42026e|Incoming Random House editor Ann Godoff argues against this  She plans to publish more literature and fewer celebrity memoirs, because the big-market books ultimately earn lower returns.|Ann Godoff plans to increase literature publication and decrease the number of memoirs published.|0
20260e|In actual fact, Tommy foresaw that it was extremely likely there would be no second taxi.|Tommy felt it was almost certain that another taxi would not come.|0
39902e|(David Plotz foretold Brown's departure in a recent Slate Assessment.|During a recent post the man foreshadowed about the other leaving.|0
127963e|Here you will find two of the most important galleries in the city, housed in classical buildings designed by Playfair.|Playfair designed the classical buildings that are home to important galleries.|0
22831e|The fully cynical  The joke is on us, because the building faithfully reflects Reagan's continuation of big government, despite his rhetoric.|The joke is on us since we didn't recognize the meaning behind the building.|0
90956e|The fortress was completed in 1540 to protect the town against the Ottoman threat.|The fort was built in 1540 to protect them against the Ottomans.|0
19503e|Oh, yes, returned Mrs. Vandemeyer carelessly.|Mrs. Vandemeyer thoughtlessly acknowledged it.|0
76325e|But Tommy had become serious.|But Tommy was no longer fooling around.|0
24792e|you oh no are you  did you break something|Did you just break something?|0
29073e|I watched over her. |The watching of her was done by me.|0
44461e|Philosophers and theologians try to answer these questions, but smart politicians rewrite them.|Philosophers try to answer questions.|0
105260e|Where aesthetic considerations are paramount and base motives are unknown.|The considerations of how things look are important.|0
125290e|Lin's crackdown was indeed severe.|The crackdown of Lin was hard.|0
11875e|yeah i've talked to some people from Attleboro uh Massachusetts|Attleboro, Massachusetts is where the people I talked to were from. |0
94778e|The palace grounds are a pleasant place for a walk, especially the English Garden behind the Petit Ceteau.|The English garden, located behind the Petit Ceteau, is a great place for a walk.|0
16585e|another clue for you for college money go to work for UT|Another chance to raise money is if you work for UT.|0
123473e|There's a little trick that you can use called [a] continuing resolution that continues spending at least year's level.|A continuing resolution sets spending levels at last year's.|0
53073e|which probably didn't make much difference|It probably didn't change much.|0
89692e|He knew without question that he was well.|He did not have to ask that he was well.|0
61010e|The choice of a discount rate, and its associated conceptual basis, is a topic of ongoing discussion within the federal government.|the government is still discussing the discount rate.|0
54825e|Gray smoke blew into the night air and the crack sent Ca'daan to the balls of his feet in a crouch.|Ca'daan crouched down.|0
108025e|It is agreed.|We have consensus.|0
135407e|oh okay it's uh it's on that s ide it's on the east east side what's what's the nearest big city|What's the nearest large city to the east?|0
114219e|Participants stressed the importance of independence, both in fact and appearance, as essential for the board to be able to fulfill its responsibilities.|When it comes to fulfilling responsibilities, independence is paramount.|0
112466e|auditor may recommend a greater role for users if they are not involved in approving alternatives or validating system requirements.| auditor may recommend a greater role for users if they are not involved in approving alternatives |0
137836e|boy the cable TV they'll just show anything|Anything can be shown on cable TV.|0
121943e|um okay i guess i don't see them as much of a threat as they used to be but i think just the instability of the country right now uh-huh|i used to find them more threatening than i do now|0
95211e|I get mad when I'm really scared.|Fear makes me have rage.|0
57551e|I turned to the pony-trap. |It was the pony trap that I turned to. |0
67033e|Now the practice has its own  a triple--a woman and her two men--whose child was taken away because of their unusual living arrangement.|The family had the child taken away because of their living arrangement.|0
35525e|yeah and uh i was talking to my older sister the other day and uh she said she had to get a new car and they were thinking of getting something big enough she's got two teenage kids and they go camping a lot| My older sister want to get a car big enough to suit her needs.|0
111044e|you know to get everything do you have children and so so they i guess the uh|Are you a parent of any children?|0
7222e|A survey reported that the industry will force Medicare recipients to chip in for treatment and may ditch 250,000 recipients outright.|A survey said the industry would make Medicare recipients pay for their treatments.|0
23234e|And watching jealously, Drew had realized that Shiloh was one of those mounts that a man discovers only once in his life-time, though he may breed and love their kind all his years.|Drew thought that Shiloh was a once in a lifetime find. |0
30489e|In the face of all this volubility, Tommy felt doubts.|Tommy was doubtful, presented with so much talking.|0
61892e|Although many parks around the country have been allowed to fall into decay, Keswick has kept its park tidy and in good repair, with neat flower beds and pretty borders.|Many parks have been allowed to fall into decay.|0
136990e|Other federal expenditures are also likely to increase.|There could likely be increases in other federal expenditures.|0
22262e|It feels like a good life, actually.|Things are good right now.|0
42382e|we couldn't call in they said it would be up Friday the March the fifteenth before it was prepared so i missed several days because i was getting quite a few calls|It would not be ready until March 15th.|0
48402e|yeah i just heard about this last week uh they were bragging about it with uh uh|They boasted about it last week.|0
62256e|The western door of the pair is open; the eastern door was bricked up after the Crusaders lost Jerusalem in 1187 and has remained shut ever since.|The door at the west is accessible, whereas the door eastward was blocked following the fall of Jerusalem. |0
81992e|uh the American Express works a lot better for some things because you can charge you know airline tickets|American express is great for buying a plane ticket. |0
105286e|Although the novelist might be able to render well all sorts of facts and dates and general furniture, she could never truthfully render the old consciousness.|The novelist can render basic details, but couldn't portray old consciousness.|0
36749e|We have joined in this fight to protect the town.|We are going to help protect the town. |0
101088e|But foreign invasions are nothing new to these islanders.|The islanders have experienced invasions by foreigners.|0
46833e|He knew what he fronted; this was more than a drunken bully a really dangerous man.|He was looking at a very scary person.|0
10720e|When RN ran into every kind of problem after June of 1972, most of which were unearned and a chunk of which was earned, my father never thought of disavowing him or even distancing himself from Nixon.|Even after Nixon's troubles, my father remained tied to Nixon.|0
62316e|that seems to be an up and coming business i know out there where we are there's there's uh a person on each side of our county that now have aviaries|I know that in our county, each person has an aviaries.|0
48062e|Versailles is an easy (and full) day trip from Paris, only 21 km (15 miles) from the capital.|Paris is 15 miles away from Versailles.|0
54000e|and uh when i when i first heard about it i was very uh very defensive i didn't think it was something that that the companies ought to be doing|When I first heard about it, I did not agree with it.|0
28596e|After that, my blood was up.|I was angry after that.  |0
92894e|because i've got a very small yard the entire size of the lot is only forty five by ninety feet|My yard is very small in size.|0
32897e|More importantly, it reminds us that racial identity is utterly malleable--and that racial essence is utterly artificial.|It tells me racial identity can change.|0
32870e|if you're a TI worker you how well you know are you are you a TI worker yeah so am i  so we know you know that times are really tough right now and yet we're still sending money here and there i just know it|Times are hard but we still send money.|0
28113e|Vicki taught us how to talk to these people without talking down to them.|They learned not to talk down to people.|0
15726e|As Dave's eyes took in the whole situation, the cliff crumbled completely, and the dozer came lunging over the edge, plunging straight for him.|The ground below gave out sending the dozer straight toward Dave.|0
110334e|It's all because of those stratospheric gases.|The stratospheric gases caused it.|0
43285e|The feminist issues weren't her only hurdle.|She had other difficulties along with the feminist issues.|0
27252e|A slim hand came to his lips, and he looked up into soothing blue eyes.|A slim hand came to his lips and he looked at the blue eyes.|0
30031e|The NIPA data presented throughout this report reflect changes made in the 11th comprehensive revision of the national accounts in 1999, including the reclassification of software purchases as investment, which is discussed in Q2.|There have been at least eleven comprehensive revisions to the national accounts.|0
